asv_id,total_reads
1SO13053,4.0
1SO13057,4.0
1SO1306,674.0
1SO13064,4.0
1SO13065,4.0
1SO13067,4.0
1SO1307,679.0
1SO13071,4.0
1SO13072,2.0
1SO13073,4.0
1SO13075,4.0
1SO13078,1.0
1SO13088,4.0
1SO13091,3.0
1SO13092,4.0
1SO13095,4.0
1SO13097,4.0
1SO13098,4.0
1SO131,3417.0
1SO1310,656.0
1SO13100,4.0
1SO13103,4.0
1SO13105,4.0
1SO13106,4.0
1SO13107,4.0
1SO13108,3.0
1SO13109,4.0
1SO1311,676.0
1SO13118,4.0
1SO13121,4.0
1SO13122,4.0
1SO13126,4.0
1SO13127,4.0
1SO13128,4.0
1SO13132,4.0
1SO13141,2.0
1SO13142,4.0
1SO13143,4.0
1SO13147,4.0
1SO1315,667.0
1SO13150,4.0
1SO13151,4.0
1SO13153,4.0
1SO13157,3.0
1SO13158,2.0
1SO13159,4.0
1SO1316,660.0
1SO13160,2.0
1SO13161,4.0
1SO13162,3.0
1SO13164,4.0
1SO13165,1.0
1SO13166,4.0
1SO13167,4.0
1SO1317,664.0
1SO13172,4.0
1SO13174,4.0
1SO13176,4.0
1SO13178,4.0
1SO13179,3.0
1SO1318,665.0
1SO13182,4.0
1SO13186,4.0
1SO13187,4.0
1SO13189,4.0
1SO13191,4.0
1SO13194,2.0
1SO13195,4.0
1SO13196,4.0
1SO13199,4.0
1SO132,3313.0
1SO1320,664.0
1SO13207,4.0
1SO13208,4.0
1SO1321,1.0
1SO13210,4.0
1SO13211,4.0
1SO13212,4.0
1SO13219,4.0
1SO13220,4.0
1SO13223,4.0
1SO13224,4.0
1SO13226,4.0
1SO13227,4.0
1SO13231,4.0
1SO13233,1.0
1SO13234,4.0
1SO13235,4.0
1SO13238,4.0
1SO13239,4.0
1SO13240,4.0
1SO13247,1.0
1SO13248,4.0
1SO1325,663.0
1SO13252,4.0
1SO13260,4.0
1SO13261,4.0
1SO13262,4.0
1SO13268,3.0
1SO1327,663.0
1SO13271,4.0
1SO13272,1.0
1SO13274,4.0
1SO13276,4.0
1SO13278,4.0
1SO1328,1.0
1SO13285,4.0
1SO13286,4.0
1SO13287,4.0
1SO13289,4.0
1SO1329,2.0
1SO13291,4.0
1SO13294,4.0
1SO13299,3.0
1SO133,3641.0
1SO1330,662.0
1SO13302,4.0
1SO13306,4.0
1SO13307,4.0
1SO13308,4.0
1SO13309,4.0
1SO1331,640.0
1SO13312,4.0
1SO13313,4.0
1SO13315,4.0
1SO13316,4.0
1SO1332,661.0
1SO13320,4.0
1SO13323,4.0
1SO13325,3.0
1SO13326,4.0
1SO1333,662.0
1SO13332,4.0
1SO13334,4.0
1SO13335,4.0
1SO13338,4.0
1SO1334,1.0
1SO13340,2.0
1SO13344,4.0
1SO13345,4.0
1SO13347,4.0
1SO13350,3.0
1SO13351,1.0
1SO13352,2.0
1SO13357,4.0
1SO13362,4.0
1SO13363,4.0
1SO13364,4.0
1SO13366,4.0
1SO13367,4.0
1SO13368,4.0
1SO1337,387.0
1SO13371,4.0
1SO13373,4.0
1SO13378,4.0
1SO1338,658.0
1SO13381,4.0
1SO13382,4.0
1SO13385,4.0
1SO13387,4.0
1SO13388,4.0
1SO13390,2.0
1SO13393,4.0
1SO13399,1.0
1SO134,2153.0
1SO13400,4.0
1SO13403,4.0
1SO13405,4.0
1SO13408,4.0
1SO13417,4.0
1SO1342,655.0
1SO13420,4.0
1SO13423,4.0
1SO13426,4.0
1SO13428,4.0
1SO1343,655.0
1SO13431,4.0
1SO13432,4.0
1SO13434,4.0
1SO13438,4.0
1SO13439,1.0
1SO1344,21.0
1SO13444,1.0
1SO13448,4.0
1SO13449,4.0
1SO1345,653.0
1SO13453,4.0
1SO13455,4.0
1SO13456,4.0
1SO13458,4.0
1SO13459,4.0
1SO1346,653.0
1SO13462,4.0
1SO13465,4.0
1SO13466,2.0
1SO13467,4.0
1SO13469,4.0
1SO13472,4.0
1SO13473,4.0
1SO13478,4.0
1SO13481,4.0
1SO13484,4.0
1SO1349,652.0
1SO13492,4.0
1SO13493,4.0
1SO13494,4.0
1SO13495,3.0
1SO13497,3.0
1SO13498,4.0
1SO135,2440.0
1SO13501,4.0
1SO13504,4.0
1SO13506,4.0
1SO13507,4.0
1SO13508,4.0
1SO1351,3.0
1SO13511,4.0
1SO13513,4.0
1SO13514,4.0
1SO13518,4.0
1SO13519,4.0
1SO13520,4.0
1SO13523,4.0
1SO13527,2.0
1SO13528,4.0
1SO13530,4.0
1SO13531,4.0
1SO13533,4.0
1SO1354,4.0
1SO13540,1.0
1SO13541,4.0
1SO13542,4.0
1SO13543,4.0
1SO13544,4.0
1SO13545,4.0
1SO13546,4.0
1SO13548,4.0
1SO1355,647.0
1SO13554,4.0
1SO13555,2.0
1SO13556,4.0
1SO13557,4.0
1SO13558,4.0
1SO13560,3.0
1SO13561,4.0
1SO13562,3.0
1SO13565,4.0
1SO13567,4.0
1SO13568,4.0
1SO13569,1.0
1SO13573,4.0
1SO13574,4.0
1SO13575,4.0
1SO13578,4.0
1SO13579,4.0
1SO13582,4.0
1SO13587,4.0
1SO13588,4.0
1SO13589,4.0
1SO13592,4.0
1SO13593,4.0
1SO13594,4.0
1SO13598,4.0
1SO136,4723.0
1SO1360,637.0
1SO13600,4.0
1SO13604,4.0
1SO13605,4.0
1SO13607,4.0
1SO13608,4.0
1SO13609,4.0
1SO1361,634.0
1SO13610,4.0
1SO13614,4.0
1SO13616,4.0
1SO1362,641.0
1SO13625,4.0
1SO13626,4.0
1SO13628,4.0
1SO1363,637.0
1SO13632,4.0
1SO13639,4.0
1SO1364,3.0
1SO13648,4.0
1SO1365,640.0
1SO13650,4.0
1SO13651,2.0
1SO13656,4.0
1SO13657,2.0
1SO13659,3.0
1SO1366,3.0
1SO13664,4.0
1SO13665,1.0
1SO13667,4.0
1SO13670,4.0
1SO13676,1.0
1SO13678,1.0
1SO13682,4.0
1SO13684,4.0
1SO13685,3.0
1SO1369,638.0
1SO13691,4.0
1SO13693,4.0
1SO13698,4.0
1SO13699,4.0
1SO137,4730.0
1SO13701,4.0
1SO13703,4.0
1SO13707,4.0
1SO13709,4.0
1SO13710,4.0
1SO13711,4.0
1SO13713,1.0
1SO13714,4.0
1SO13715,4.0
1SO13716,4.0
1SO13718,4.0
1SO1372,636.0
1SO13720,4.0
1SO13725,4.0
1SO13726,4.0
1SO13727,4.0
1SO13732,3.0
1SO13735,4.0
1SO13736,4.0
1SO1374,636.0
1SO13744,4.0
1SO13748,4.0
1SO1375,636.0
1SO13751,4.0
1SO13754,4.0
1SO13758,3.0
1SO1376,636.0
1SO13760,2.0
1SO13762,4.0
1SO13765,4.0
1SO13766,2.0
1SO13767,4.0
1SO1377,635.0
1SO13772,1.0
1SO13774,4.0
1SO13777,3.0
1SO1378,634.0
1SO13783,4.0
1SO13784,4.0
1SO13786,4.0
1SO13789,1.0
1SO13791,4.0
1SO13792,4.0
1SO13793,4.0
1SO13795,3.0
1SO138,2438.0
1SO1380,1.0
1SO13801,1.0
1SO13802,4.0
1SO13803,4.0
1SO13805,4.0
1SO13806,2.0
1SO13808,4.0
1SO1381,1.0
1SO13810,4.0
1SO13815,4.0
1SO13817,4.0
1SO13818,4.0
1SO1382,632.0
1SO13821,4.0
1SO13823,4.0
1SO13824,3.0
1SO13825,4.0
1SO13826,4.0
1SO13827,1.0
1SO13828,4.0
1SO13829,2.0
1SO1383,95.0
1SO13831,4.0
1SO13835,4.0
1SO13838,4.0
1SO13844,3.0
1SO13849,3.0
1SO1385,65.0
1SO13855,4.0
1SO13859,4.0
1SO13862,4.0
1SO13865,4.0
1SO1387,625.0
1SO13870,4.0
1SO13871,2.0
1SO13872,4.0
1SO13873,4.0
1SO13875,2.0
1SO13876,4.0
1SO13877,2.0
1SO13878,4.0
1SO13879,4.0
1SO1388,626.0
1SO13882,4.0
1SO13886,4.0
1SO13888,4.0
1SO13889,2.0
1SO13898,4.0
1SO139,4117.0
1SO1390,624.0
1SO13900,2.0
1SO13903,1.0
1SO1391,623.0
1SO13912,4.0
1SO13913,4.0
1SO13915,2.0
1SO13916,3.0
1SO1392,1.0
1SO13924,3.0
1SO13925,4.0
1SO13926,4.0
1SO13928,2.0
1SO1393,622.0
1SO13931,4.0
1SO13933,4.0
1SO13935,4.0
1SO13936,4.0
1SO13939,4.0
1SO1394,622.0
1SO13940,4.0
1SO13941,4.0
1SO13945,4.0
1SO13946,1.0
1SO13948,4.0
1SO13951,4.0
1SO13953,4.0
1SO13954,3.0
1SO13956,4.0
1SO13958,4.0
1SO13959,1.0
1SO1396,621.0
1SO13962,3.0
1SO13964,1.0
1SO13967,4.0
1SO13968,4.0
1SO1397,621.0
1SO13971,4.0
1SO13972,4.0
1SO13978,4.0
1SO13981,1.0
1SO13984,3.0
1SO13985,4.0
1SO13986,4.0
1SO13987,1.0
1SO13988,1.0
1SO13989,1.0
1SO1399,2.0
1SO13992,1.0
1SO13996,4.0
1SO14,7.0
1SO140,4620.0
1SO1400,4.0
1SO14002,3.0
1SO14007,4.0
1SO14008,1.0
1SO14009,1.0
1SO14010,4.0
1SO14014,1.0
1SO14017,4.0
1SO14018,3.0
1SO14021,1.0
1SO14023,4.0
1SO14024,2.0
1SO14025,4.0
1SO14027,1.0
1SO14033,1.0
1SO14036,4.0
1SO14037,3.0
1SO14043,4.0
1SO14048,1.0
1SO14051,1.0
1SO14053,4.0
1SO14054,1.0
1SO14055,1.0
1SO14057,4.0
1SO1406,614.0
1SO14060,4.0
1SO14065,2.0
1SO14066,3.0
1SO1407,604.0
1SO14070,4.0
1SO14073,2.0
1SO1408,614.0
1SO14081,4.0
1SO14083,4.0
1SO1409,613.0
1SO14117,4.0
1SO14129,4.0
1SO14137,4.0
1SO14144,4.0
1SO14147,4.0
1SO1415,1.0
1SO1417,246.0
1SO1419,605.0
1SO142,470.0
1SO1420,1.0
1SO1425,602.0
1SO1426,2.0
1SO1428,600.0
1SO1434,594.0
1SO1435,593.0
1SO1436,327.0
1SO1437,1.0
1SO1439,589.0
1SO144,4541.0
1SO1441,587.0
1SO1443,4.0
1SO1445,586.0
1SO1447,1.0
1SO1448,584.0
1SO1449,3.0
1SO145,2.0
1SO1451,582.0
1SO1452,582.0
1SO1453,1.0
1SO1457,3.0
1SO1459,579.0
1SO146,3.0
1SO1461,579.0
1SO1462,578.0
1SO1463,578.0
1SO1465,577.0
1SO1466,196.0
1SO1469,576.0
1SO1471,575.0
1SO1472,3.0
1SO1476,516.0
1SO1479,1.0
1SO148,4.0
1SO1480,3.0
1SO1482,568.0
1SO1484,567.0
1SO1485,565.0
1SO1488,563.0
1SO1489,564.0
1SO149,4423.0
1SO1490,433.0
1SO1494,559.0
1SO1496,558.0
1SO1497,549.0
1SO1498,1.0
1SO1499,556.0
1SO15,9.0
1SO150,4276.0
1SO1501,555.0
1SO1502,555.0
1SO1503,554.0
1SO1505,554.0
1SO1506,553.0
1SO1507,552.0
1SO1508,552.0
1SO1509,551.0
1SO151,2375.0
1SO1510,466.0
1SO1511,551.0
1SO1515,63.0
1SO1516,545.0
1SO1519,1.0
1SO152,7.0
1SO1520,547.0
1SO1521,545.0
1SO1522,545.0
1SO1523,545.0
1SO1524,535.0
1SO1525,545.0
1SO1526,541.0
1SO153,4351.0
1SO1530,532.0
1SO1532,538.0
1SO1534,1.0
1SO1537,1.0
1SO1539,535.0
1SO154,4342.0
1SO1541,534.0
1SO1544,534.0
1SO1548,531.0
1SO155,35.0
1SO1552,532.0
1SO1557,4.0
1SO1558,528.0
1SO1559,528.0
1SO1560,527.0
1SO1565,526.0
1SO1566,4.0
1SO1567,71.0
1SO1568,10.0
1SO1569,525.0
1SO157,4289.0
1SO1570,523.0
1SO1572,523.0
1SO1577,1.0
1SO1578,516.0
1SO1579,491.0
1SO1581,515.0
1SO1582,2.0
1SO1583,514.0
1SO1586,510.0
1SO1587,510.0
1SO1588,1.0
1SO1591,509.0
1SO1592,509.0
1SO1594,507.0
1SO1595,1.0
1SO1597,5.0
1SO1598,507.0
1SO1599,506.0
1SO16,16.0
1SO160,4239.0
1SO1600,1.0
1SO1601,505.0
1SO1603,1.0
1SO1605,1.0
1SO1607,501.0
1SO1608,501.0
1SO161,4.0
1SO1612,474.0
1SO1614,498.0
1SO1616,4.0
1SO1618,2.0
1SO1619,1.0
1SO1622,2.0
1SO1623,1.0
1SO1624,118.0
1SO1626,2.0
1SO1628,42.0
1SO163,8.0
1SO1631,491.0
1SO1638,43.0
1SO164,4144.0
1SO1641,486.0
1SO1642,486.0
1SO1645,485.0
1SO1648,294.0
1SO165,4139.0
1SO1650,162.0
1SO1651,483.0
1SO1654,481.0
1SO1656,35.0
1SO166,4131.0
1SO1664,475.0
1SO1666,2.0
1SO167,16.0
1SO1671,1.0
1SO1672,472.0
1SO1675,35.0
1SO1677,2.0
1SO1678,468.0
1SO168,26.0
1SO1680,467.0
1SO1681,466.0
1SO1684,375.0
1SO1687,465.0
1SO1689,464.0
1SO169,4099.0
1SO1695,460.0
1SO1696,331.0
1SO1699,26.0
1SO17,15024.0
1SO170,4076.0
1SO1701,453.0
1SO1704,456.0
1SO1706,3.0
1SO1707,455.0
1SO171,981.0
1SO1712,454.0
1SO1713,454.0
1SO1715,454.0
1SO1717,30.0
1SO1718,452.0
1SO1719,451.0
1SO1720,115.0
1SO1721,335.0
1SO1722,2.0
1SO1728,446.0
1SO1729,446.0
1SO173,2215.0
1SO1730,9.0
1SO1733,1.0
1SO1735,443.0
1SO1736,1.0
1SO174,4042.0
1SO1743,440.0
1SO1744,439.0
1SO1745,439.0
1SO1747,437.0
1SO175,362.0
1SO1752,437.0
1SO1753,437.0
1SO1754,307.0
1SO1755,14.0
1SO1756,436.0
1SO1757,434.0
1SO1758,7.0
1SO176,7.0
1SO1760,1.0
1SO1761,7.0
1SO1763,433.0
1SO1767,432.0
1SO1768,423.0
1SO1769,4.0
1SO177,2656.0
1SO1770,432.0
1SO1774,8.0
1SO1775,2.0
1SO1776,430.0
1SO1777,4.0
1SO178,4027.0
1SO1780,3.0
1SO1781,426.0
1SO1782,3.0
1SO1783,1.0
1SO1788,424.0
1SO1789,424.0
1SO179,3981.0
1SO1792,2.0
1SO1793,1.0
1SO1796,420.0
1SO1797,376.0
1SO1799,2.0
1SO18,729.0
1SO180,3146.0
1SO1800,419.0
1SO1801,2.0
1SO1803,1.0
1SO1804,251.0
1SO1805,417.0
1SO1808,1.0
1SO1809,416.0
1SO181,3932.0
1SO1810,415.0
1SO1812,414.0
1SO1815,413.0
1SO1816,413.0
1SO1817,1.0
1SO1818,412.0
1SO1819,3.0
1SO182,3.0
1SO1821,1.0
1SO1822,406.0
1SO1823,13.0
1SO1825,409.0
1SO1826,406.0
1SO1827,407.0
1SO183,3865.0
1SO1830,407.0
1SO1831,405.0
1SO1833,405.0
1SO1834,405.0
1SO1838,404.0
1SO1839,404.0
1SO184,3902.0
1SO1842,403.0
1SO1843,242.0
1SO1844,9.0
1SO1845,272.0
1SO1847,4.0
1SO185,3899.0
1SO1850,390.0
1SO1851,400.0
1SO1854,2.0
1SO1858,2.0
1SO1859,2.0
1SO186,27.0
1SO1860,3.0
1SO1861,392.0
1SO1863,393.0
1SO1868,392.0
1SO1869,391.0
1SO187,3879.0
1SO1873,2.0
1SO1876,389.0
1SO1877,318.0
1SO188,3866.0
1SO1883,1.0
1SO1884,1.0
1SO1886,14.0
1SO1887,2.0
1SO1889,384.0
1SO189,1862.0
1SO1890,384.0
1SO1891,287.0
1SO1893,1.0
1SO1895,383.0
1SO1896,383.0
1SO1897,383.0
1SO1898,383.0
1SO190,3630.0
1SO1901,59.0
1SO1902,380.0
1SO1904,376.0
1SO1907,5.0
1SO191,2.0
1SO1914,3.0
1SO1917,376.0
1SO1918,1.0
1SO1919,3.0
1SO192,2.0
1SO1922,374.0
1SO1924,165.0
1SO1925,373.0
1SO1926,373.0
1SO1927,372.0
1SO193,3819.0
1SO1931,1.0
1SO1932,371.0
1SO1933,1.0
1SO1934,1.0
1SO1935,370.0
1SO1936,3.0
1SO1937,369.0
1SO194,1836.0
1SO1940,1.0
1SO1942,368.0
1SO1944,1.0
1SO1945,7.0
1SO1948,62.0
1SO1949,343.0
1SO195,2.0
1SO1950,366.0
1SO1954,1.0
1SO1955,365.0
1SO1956,365.0
1SO1958,365.0
1SO1959,364.0
1SO1960,363.0
1SO1961,363.0
1SO1964,13.0
1SO197,3775.0
1SO1972,360.0
1SO1976,1.0
1SO1977,359.0
1SO1978,3.0
1SO1979,3.0
1SO198,3770.0
1SO1980,1.0
1SO1981,343.0
1SO1982,356.0
1SO1986,356.0
1SO199,2675.0
1SO1990,353.0
1SO1991,354.0
1SO1993,353.0
1SO1995,350.0
1SO1996,350.0
1SO1997,349.0
1SO1998,350.0
1SO2,3315.0
1SO20,1.0
1SO200,958.0
1SO2000,350.0
1SO2003,349.0
1SO2005,348.0
1SO2006,348.0
1SO2008,83.0
1SO201,6.0
1SO2010,345.0
1SO2011,100.0
1SO2012,345.0
1SO2013,344.0
1SO2014,344.0
1SO2016,3.0
1SO2017,5.0
1SO2019,342.0
1SO202,1173.0
1SO2020,343.0
1SO2022,143.0
1SO2024,4.0
1SO2025,343.0
1SO2026,342.0
1SO2028,342.0
1SO2029,1.0
1SO2030,3.0
1SO2031,341.0
1SO2032,13.0
1SO2036,340.0
1SO2037,340.0
1SO2041,339.0
1SO2046,338.0
1SO2047,64.0
1SO2048,9.0
1SO2049,5.0
1SO205,3248.0
1SO2051,337.0
1SO2053,2.0
1SO2054,6.0
1SO2057,335.0
1SO2058,335.0
1SO2059,335.0
1SO206,3653.0
1SO2060,335.0
1SO2061,335.0
1SO2067,332.0
1SO2069,332.0
1SO207,3652.0
1SO2071,318.0
1SO2073,59.0
1SO2077,330.0
1SO2078,330.0
1SO2079,327.0
1SO208,3613.0
1SO2082,327.0
1SO2084,4.0
1SO2086,326.0
1SO2087,326.0
1SO2088,326.0
1SO2089,12.0
1SO209,3605.0
1SO2090,326.0
1SO2093,64.0
1SO2094,324.0
1SO2097,3.0
1SO2099,17.0
1SO21,4.0
1SO210,1.0
1SO2100,7.0
1SO2101,323.0
1SO2103,323.0
1SO2104,46.0
1SO2105,2.0
1SO2106,323.0
1SO2108,1.0
1SO2109,321.0
1SO211,19.0
1SO2111,8.0
1SO2113,320.0
1SO2116,319.0
1SO2117,1.0
1SO2120,269.0
1SO2121,1.0
1SO2123,317.0
1SO2129,310.0
1SO213,895.0
1SO2130,313.0
1SO2131,2.0
1SO2132,313.0
1SO2134,309.0
1SO2135,176.0
1SO2136,313.0
1SO2137,311.0
1SO2139,2.0
1SO214,3547.0
1SO2141,312.0
1SO2142,312.0
1SO2143,312.0
1SO2144,33.0
1SO2145,308.0
1SO2146,1.0
1SO215,3539.0
1SO2150,311.0
1SO2156,309.0
1SO2157,308.0
1SO2159,76.0
1SO216,3538.0
1SO2160,307.0
1SO2162,3.0
1SO2163,1.0
1SO2169,306.0
1SO217,3525.0
1SO2171,305.0
1SO2174,1.0
1SO2176,303.0
1SO2177,303.0
1SO2180,302.0
1SO2181,1.0
1SO2182,2.0
1SO2186,300.0
1SO2188,300.0
1SO2189,5.0
1SO219,1.0
1SO2190,299.0
1SO2194,297.0
1SO2198,22.0
1SO2199,5.0
1SO22,9504.0
1SO220,3507.0
1SO2200,1.0
1SO2203,294.0
1SO2204,12.0
1SO2209,1.0
1SO221,18.0
1SO2212,289.0
1SO2215,4.0
1SO2216,3.0
1SO2218,56.0
1SO2221,289.0
1SO2222,5.0
1SO2223,289.0
1SO2225,286.0
1SO2228,48.0
1SO223,1.0
1SO2232,287.0
1SO2234,287.0
1SO2235,287.0
1SO2236,256.0
1SO2237,286.0
1SO2238,286.0
1SO2239,279.0
1SO224,3376.0
1SO2242,285.0
1SO2243,1.0
1SO2248,195.0
1SO225,3255.0
1SO2250,6.0
1SO2251,283.0
1SO2252,5.0
1SO2255,1.0
1SO2256,114.0
1SO2258,1.0
1SO2259,2.0
1SO226,3446.0
1SO2260,203.0
1SO2262,280.0
1SO2263,280.0
1SO2264,2.0
1SO2266,256.0
1SO227,3443.0
1SO2271,247.0
1SO2275,276.0
1SO2276,276.0
1SO2277,276.0
1SO2279,202.0
1SO228,3431.0
1SO2281,275.0
1SO2287,273.0
1SO229,2810.0
1SO2296,71.0
1SO2298,197.0
1SO2299,5.0
1SO23,18.0
1SO230,3422.0
1SO2304,270.0
1SO2306,1.0
1SO2308,269.0
1SO2309,269.0
1SO231,3009.0
1SO2312,3.0
1SO2314,35.0
1SO2315,268.0
1SO2316,268.0
1SO2317,267.0
1SO2318,1.0
1SO2319,1.0
1SO232,2.0
1SO2320,1.0
1SO2325,1.0
1SO2326,1.0
1SO2327,265.0
1SO2329,2.0
1SO233,3346.0
1SO2330,263.0
1SO2331,5.0
1SO2333,263.0
1SO2335,259.0
1SO2336,261.0
1SO2340,1.0
1SO2342,260.0
1SO2343,260.0
1SO2346,227.0
1SO2348,260.0
1SO2349,3.0
1SO235,3314.0
1SO2353,2.0
1SO2355,257.0
1SO2359,257.0
1SO2362,256.0
1SO2364,6.0
1SO2367,20.0
1SO237,3317.0
1SO2370,2.0
1SO2375,253.0
1SO2376,2.0
1SO2378,1.0
1SO238,3307.0
1SO2382,251.0
1SO2383,246.0
1SO2387,251.0
1SO239,3297.0
1SO2393,4.0
1SO2395,1.0
1SO2396,2.0
1SO24,3757.0
1SO240,3292.0
1SO2404,40.0
1SO2406,248.0
1SO2408,247.0
1SO2409,247.0
1SO241,2.0
1SO2411,2.0
1SO2416,245.0
1SO2418,245.0
1SO2419,17.0
1SO242,3005.0
1SO2424,244.0
1SO2426,243.0
1SO2431,242.0
1SO2432,242.0
1SO2433,1.0
1SO2434,241.0
1SO2435,241.0
1SO2437,50.0
1SO2438,1.0
1SO2439,241.0
1SO244,2.0
1SO2441,31.0
1SO2442,1.0
1SO2443,1.0
1SO2444,239.0
1SO2445,239.0
1SO2447,239.0
1SO2448,179.0
1SO245,39.0
1SO2451,21.0
1SO2452,2.0
1SO2454,1.0
1SO2456,236.0
1SO2457,236.0
1SO2459,236.0
1SO246,1204.0
1SO2461,2.0
1SO2465,234.0
1SO2468,6.0
1SO2469,29.0
1SO247,3257.0
1SO2473,228.0
1SO248,3240.0
1SO2480,3.0
1SO2481,7.0
1SO2483,30.0
1SO2486,230.0
1SO2488,219.0
1SO2489,225.0
1SO249,3187.0
1SO2491,229.0
1SO2492,229.0
1SO2498,225.0
1SO25,884.0
1SO2500,227.0
1SO2502,26.0
1SO2503,3.0
1SO2505,226.0
1SO2506,3.0
1SO251,1351.0
1SO2512,225.0
1SO2513,28.0
1SO2514,22.0
1SO252,3219.0
1SO2524,220.0
1SO2525,1.0
1SO2528,4.0
1SO2529,221.0
1SO253,87.0
1SO2532,220.0
1SO2534,2.0
1SO2539,219.0
1SO2540,219.0
1SO2543,219.0
1SO2547,218.0
1SO255,3199.0
1SO2550,1.0
1SO2551,91.0
1SO2557,216.0
1SO2561,214.0
1SO2566,1.0
1SO2567,214.0
1SO2569,29.0
1SO257,3195.0
1SO2570,1.0
1SO2571,209.0
1SO2574,33.0
1SO2575,213.0
1SO258,1371.0
1SO2582,212.0
1SO2584,4.0
1SO2585,211.0
1SO2587,210.0
1SO2589,2.0
1SO259,3180.0
1SO2590,210.0
1SO2591,210.0
1SO2599,4.0
1SO26,4.0
1SO2601,1.0
1SO2602,1.0
1SO2606,25.0
1SO2607,208.0
1SO2608,208.0
1SO2609,2.0
1SO261,5.0
1SO2610,9.0
1SO2614,207.0
1SO2616,207.0
1SO2617,138.0
1SO2621,94.0
1SO2624,206.0
1SO2629,4.0
1SO263,2037.0
1SO2632,181.0
1SO2633,205.0
1SO2639,204.0
1SO264,3173.0
1SO2644,190.0
1SO2646,1.0
1SO2647,3.0
1SO2648,203.0
1SO265,3169.0
1SO2650,202.0
1SO2657,202.0
1SO2658,201.0
1SO2659,28.0
1SO2660,201.0
1SO2664,200.0
1SO267,1691.0
1SO2671,199.0
1SO2673,1.0
1SO2676,198.0
1SO2677,2.0
1SO2678,89.0
1SO2679,198.0
1SO268,1220.0
1SO2684,146.0
1SO2687,148.0
1SO269,3124.0
1SO2692,40.0
1SO2695,196.0
1SO2696,196.0
1SO2698,196.0
1SO2700,195.0
1SO2701,195.0
1SO2703,195.0
1SO2707,194.0
1SO2708,194.0
1SO2709,194.0
1SO271,3106.0
1SO2710,2.0
1SO2712,193.0
1SO2714,193.0
1SO2717,1.0
1SO2719,1.0
1SO2722,192.0
1SO2725,1.0
1SO273,1.0
1SO2734,191.0
1SO2736,190.0
1SO2737,190.0
1SO2738,189.0
1SO274,7.0
1SO2743,5.0
1SO2745,189.0
1SO275,3058.0
1SO2753,185.0
1SO2756,2.0
1SO2757,187.0
1SO2758,187.0
1SO2759,1.0
1SO276,3076.0
1SO2765,184.0
1SO277,3066.0
1SO2770,3.0
1SO2772,183.0
1SO2774,183.0
1SO2775,1.0
1SO278,3062.0
1SO2782,181.0
1SO2783,172.0
1SO2785,131.0
1SO2787,6.0
1SO2789,179.0
1SO2792,180.0
1SO2794,180.0
1SO2796,3.0
1SO2799,2.0
1SO28,6918.0
1SO280,6.0
1SO2802,2.0
1SO2807,178.0
1SO2808,1.0
1SO2809,1.0
1SO281,3013.0
1SO2810,1.0
1SO2813,177.0
1SO2814,7.0
1SO2818,176.0
1SO2819,176.0
1SO282,5.0
1SO2820,1.0
1SO2823,173.0
1SO2827,2.0
1SO2829,174.0
1SO283,3027.0
1SO2832,134.0
1SO2835,173.0
1SO2838,173.0
1SO284,2.0
1SO2840,11.0
1SO2841,173.0
1SO2842,169.0
1SO285,2997.0
1SO2853,171.0
1SO2854,171.0
1SO2857,1.0
1SO2858,170.0
1SO2859,170.0
1SO2864,166.0
1SO2867,2.0
1SO2868,1.0
1SO287,312.0
1SO2873,1.0
1SO2874,11.0
1SO2878,167.0
1SO288,2989.0
1SO2880,1.0
1SO2883,99.0
1SO2886,166.0
1SO2887,165.0
1SO289,2973.0
1SO2890,20.0
1SO2891,165.0
1SO2897,164.0
1SO29,12492.0
1SO290,2973.0
1SO2902,16.0
1SO2903,17.0
1SO2904,1.0
1SO2905,164.0
1SO2906,163.0
1SO2909,7.0
1SO291,1859.0
1SO2912,133.0
1SO2914,1.0
1SO2915,2.0
1SO2916,1.0
1SO2918,161.0
1SO2919,160.0
1SO292,2957.0
1SO2921,161.0
1SO2924,160.0
1SO2925,160.0
1SO2928,129.0
1SO2929,1.0
1SO293,1681.0
1SO2930,1.0
1SO2931,143.0
1SO2934,159.0
1SO2936,1.0
1SO294,2948.0
1SO2941,54.0
1SO2943,151.0
1SO2949,1.0
1SO295,2927.0
1SO2950,157.0
1SO2952,1.0
1SO2954,156.0
1SO2957,156.0
1SO2958,29.0
1SO296,2891.0
1SO2961,3.0
1SO2963,151.0
1SO2966,4.0
1SO297,2926.0
1SO2971,154.0
1SO2972,154.0
1SO2975,154.0
1SO2977,154.0
1SO2979,1.0
1SO298,2916.0
1SO2980,153.0
1SO2983,98.0
1SO2984,115.0
1SO2985,153.0
1SO299,1269.0
1SO2991,24.0
1SO2993,4.0
1SO2994,10.0
1SO2996,8.0
1SO3,28223.0
1SO30,34.0
1SO300,241.0
1SO3001,41.0
1SO3008,150.0
1SO3009,150.0
1SO301,2911.0
1SO3015,13.0
1SO3016,149.0
1SO3019,6.0
1SO302,2911.0
1SO3025,147.0
1SO3029,147.0
1SO3033,2.0
1SO3036,1.0
1SO304,38.0
1SO3042,146.0
1SO3048,145.0
1SO305,2890.0
1SO3050,8.0
1SO3051,19.0
1SO3053,2.0
1SO3057,144.0
1SO3060,1.0
1SO3061,3.0
1SO3065,143.0
1SO3066,18.0
1SO307,5.0
